id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
923,5,1,6,0,4,3,0.3,2,2,1,0.33,10,1,0,4,0,8.31,9.17,698.02,0.03,20,0.11,38.78,76.15,0.33,1,2,9,0.25,5,15,3,11,12,60,10,N
924,3,1,0,0,4,2,1,2,2,2,1,5,1,0,0,0,8.3,4,132.88,0.01,10,0.25,7.38,33.22,0.5,1,2,5,2,2,8,2,8,1,0,0,N
925,5,1,4,0,8,3,0.5,4,2,2,0.67,9,1,0,2,1,8.54,5.83,290.67,0.02,15,0.17,16.14,49.83,0.33,2,4,8,0.38,5,10,3,7,8,66.67,6,N
926,3,1,3,0,4,2,0.4,2,2,1,0.5,6,1,0,2,3,12.14,5.33,345.2,0.02,17,0.19,19.18,64.73,0.5,1,2,6,0.29,8,9,6,8,7,60,5,N
927,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
928,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
929,3,0,2,0,6,2,0.67,2,3,1,0.5,5,1,0,1,1,9.34,6.67,415.13,0.02,18,0.15,23.06,62.27,0.5,2,3,5,0.4,5,13,3,8,5,66.67,3,N
930,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
931,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
932,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
933,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,N
934,3,1,1,0,4,2,1,2,2,2,1,6,1,0,1,1,11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,0.5,1,2,6,0.5,4,5,4,5,4,50,2,N
935,3,1,1,0,4,2,1,2,2,2,1,6,1,0,1,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,0.5,1,2,6,0.5,3,6,3,6,4,50,2,N
936,5,2,3,0,6,3,0.6,2,3,2,0.67,9,1,0,2,2,18.2,5.5,550.43,0.03,24,0.18,30.58,100.08,0.33,2,3,8,0.43,11,13,9,9,7,60,5,N
937,3,1,3,0,4,2,0.4,2,2,1,0.5,6,1,0,2,3,20.31,3.38,231.3,0.02,18,0.3,12.85,68.53,0.5,1,2,6,0.29,9,9,8,6,7,60,5,N
938,3,2,5,0,4,2,0.25,2,2,1,0.5,8,1,0,3,1,24.31,4.28,444.89,0.03,26,0.23,24.72,104,0.5,1,2,8,0.2,11,15,9,7,10,62.5,8,N
939,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
940,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
941,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
942,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
943,3,1,2,4,4,2,0.67,2,2,2,1,5,1,0,1,0,8,3,72,0.01,8,0.33,4,24,0.5,1,2,5,0.22,2,6,2,6,9,85.71,3,N
944,3,1,2,0,4,2,0.67,2,2,2,1,5,1,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,0.5,1,2,5,0.4,3,6,3,6,5,66.67,3,N
945,5,2,4,4,8,3,0.6,4,2,2,0.67,11,1,0,1,1,11.72,6,421.94,0.02,18,0.17,23.44,70.32,0.33,2,4,10,0.27,8,10,6,9,11,88.89,5,N
946,3,0,1,0,6,2,1,2,3,1,0.5,5,1,0,1,0,10.3,4,164.84,0.01,13,0.25,9.16,41.21,0.5,2,3,5,0.5,4,9,3,6,4,50,2,N
947,5,3,7,0,8,3,0.3,4,2,3,1,10,1,0,3,2,23.36,5.25,643.78,0.04,30,0.19,35.77,122.62,0.33,2,4,9,0.25,15,15,10,7,12,70,10,N
948,5,3,7,0,8,3,0.3,4,2,3,1,10,1,0,3,3,26.21,5.09,679.32,0.04,32,0.2,37.74,133.44,0.33,2,4,9,0.25,16,16,11,7,12,70,10,N
949,5,0,1,0,6,3,1.5,2,3,1,0.33,8,3,1,1,1,7.52,7.88,466.26,0.02,16,0.13,25.9,59.21,1,2,3,7,0.75,7,9,4,9,4,50,2,N
950,3,1,2,0,4,2,0.67,2,2,2,1,5,1,0,1,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,1,2,5,0.4,3,7,3,7,5,66.67,3,N
951,3,2,2,0,4,2,0.67,2,2,2,1,6,1,0,1,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,1,2,6,0.4,3,7,3,7,5,66.67,3,N
952,3,1,3,4,4,2,0.5,2,2,2,1,5,1,0,1,0,7.4,5.83,251.91,0.01,13,0.17,14,43.19,0.5,1,2,5,0.2,5,8,3,7,10,87.5,4,N
953,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,N
954,12,9,18,2,12,8,0.4,6,2,7,0.88,28,5,0,2,1,27.79,11.33,3570,0.11,63,0.09,198.33,315,0.63,3,6,22,0.33,20,43,15,17,24,90.91,20,N
955,5,8,12,3,8,3,0.2,4,2,3,1,18,1,0,3,2,16.58,12.57,2621.1,0.07,50,0.08,145.62,208.5,0.33,2,4,17,0.15,16,34,7,11,20,83.33,15,N
956,3,0,1,0,4,2,1,2,2,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50,2,N
957,5,3,4,0,8,3,0.6,4,2,3,1,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80,5,N
958,3,3,6,0,4,2,0.25,2,2,2,1,7,1,0,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,7,0.2,8,13,6,7,10,75,8,N
959,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,N
960,7,3,13,1,12,4,0.27,6,2,3,0.75,20,1,0,2,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,0.25,3,6,18,0.22,25,40,9,19,18,87.5,15,N
961,11,8,20,5,20,6,0.25,10,2,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445,0.17,5,10,30,0.19,39,50,15,17,31,86.21,24,N
962,3,2,6,1,4,2,0.22,2,2,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,0.5,1,2,7,0.17,13,16,7,12,12,70,9,N
963,5,4,8,1,8,3,0.27,4,2,3,1,14,1,0,3,3,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,0.33,2,4,13,0.2,19,28,10,18,15,75,11,N
964,5,5,8,1,8,3,0.27,4,2,3,1,15,1,0,3,3,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,0.33,2,4,14,0.2,21,30,11,18,15,75,11,N
965,5,4,9,1,8,3,0.25,4,2,3,1,16,1,0,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,0.33,2,4,15,0.2,19,32,9,17,15,76.92,12,N
966,3,0,0,0,4,2,1,2,2,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,1,3,5,2,5,2,0,0,N
967,5,2,4,0,6,3,0.6,2,3,3,1,10,3,1,1,2,15.9,5.79,532.29,0.03,23,0.17,29.57,92,1,2,3,9,0.38,9,14,7,9,8,80,5,N
968,5,2,5,0,6,3,0.43,2,3,3,1,10,3,1,2,2,16.59,5.79,555.43,0.03,24,0.17,30.86,96,1,2,3,9,0.3,9,15,7,9,10,71.43,7,N
969,9,4,16,1,16,5,0.28,8,2,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480,0.2,4,8,26,0.24,36,60,11,21,21,89.47,18,N
970,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,4,18.47,17,5338.7,0.1,64,0.06,296.59,314.04,0.25,3,6,18,0.25,26,38,13,17,16,76.92,12,N
971,13,4,15,1,24,7,0.41,12,2,7,1,37,1,0,2,6,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,0.14,6,12,32,0.32,51,73,16,20,22,88.89,17,N
972,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,5,18.18,17,5255.28,0.1,63,0.06,291.96,309.13,0.25,3,6,18,0.24,26,37,13,17,17,76.92,12,N
973,7,5,10,1,12,4,0.31,6,2,4,1,25,1,0,3,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,0.25,3,6,23,0.25,26,49,9,17,16,78.57,13,N
974,3,0,1,0,4,2,1,2,2,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50,2,N
975,7,4,6,0,12,4,0.57,6,2,4,1,22,1,0,1,1,12.38,20,4951.76,0.08,54,0.05,275.1,247.59,0.25,3,6,20,0.44,24,30,9,15,9,85.71,7,N
976,7,4,8,0,12,4,0.4,6,2,4,1,18,1,0,2,0,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,0.25,3,6,16,0.33,21,27,9,13,12,80,10,N
977,5,2,3,0,8,3,0.75,4,2,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,1,2,4,10,0.5,8,15,5,12,6,75,4,N
978,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,N
979,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,N
980,7,3,14,1,12,4,0.25,6,2,3,0.75,21,1,0,2,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,0.25,3,6,19,0.21,26,42,9,19,19,88.24,16,N
981,5,3,6,0,8,3,0.43,4,2,3,1,15,1,0,1,1,13.75,16,3521.25,0.07,48,0.06,195.63,220.08,0.33,2,4,14,0.33,16,32,8,16,9,85.71,7,N
982,3,2,5,0,4,2,0.29,2,2,2,1,7,1,0,2,0,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,7,0.22,10,15,6,9,9,71.43,7,N
983,11,7,20,5,20,6,0.25,10,2,5,0.83,33,1,0,4,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,0.17,5,10,29,0.19,37,48,13,17,31,86.21,24,N
984,5,3,8,1,8,3,0.27,4,2,3,1,13,1,0,3,2,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,0.33,2,4,12,0.21,18,26,7,18,14,75,11,N
985,5,3,9,1,8,3,0.25,4,2,3,1,15,1,0,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,0.33,2,4,14,0.2,17,29,7,17,15,76.92,12,N
986,7,7,13,1,8,4,0.25,4,2,4,1,19,1,0,3,1,20.03,8.57,1471.49,0.06,42,0.12,81.75,171.67,0.25,2,4,17,0.21,12,30,7,10,19,82.35,16,N
987,9,7,20,3,12,5,0.2,6,2,5,1,22,1,0,5,0,33.65,8.75,2576.12,0.1,60,0.11,143.12,294.41,0.2,3,6,19,0.17,20,40,16,14,30,82.14,25,N
988,21,3,22,13,40,11,0.46,20,2,11,1,43,1,0,2,2,102.3,4.13,1740.72,0.14,86,0.24,96.71,421.99,0.09,10,20,34,0.29,33,53,24,6,38,94.59,24,N
989,3,1,0,0,4,2,1,2,2,1,0.5,7,1,0,0,2,8.18,7,401.52,0.02,16,0.14,22.31,57.36,0.5,1,2,7,2,7,9,4,8,1,0,0,N
990,7,9,11,5,12,4,0.33,6,2,4,1,22,1,0,1,2,30.16,11,3648.78,0.11,69,0.09,202.71,331.71,0.25,3,6,20,0.21,22,47,14,14,19,94.12,12,N
991,5,3,8,3,8,3,0.33,4,2,3,1,11,1,0,1,1,16.47,10.67,1874.06,0.06,40,0.09,104.11,175.69,0.33,2,4,10,0.21,16,24,9,12,14,91.67,9,N
992,3,4,12,8,4,2,0.15,2,2,1,0.5,9,1,0,1,4,24.76,15,5570.02,0.12,79,0.07,309.45,371.33,0.5,1,2,9,0.08,30,49,13,13,26,95.24,13,Y
993,3,1,4,2,4,2,0.4,2,2,1,0.5,7,1,0,1,2,10.8,13.33,1920,0.05,36,0.08,106.67,144,0.5,1,2,7,0.22,16,20,6,10,9,85.71,5,N
994,3,1,4,2,4,2,0.4,2,2,1,0.5,8,1,0,1,1,12.68,11.25,1604.52,0.05,33,0.09,89.14,142.62,0.5,1,2,8,0.22,15,18,8,12,9,85.71,5,N
995,5,3,11,5,8,3,0.23,4,2,2,0.67,16,1,0,2,0,31.06,13.76,5884.44,0.14,88,0.07,326.91,427.5,0.33,2,4,15,0.15,39,49,17,12,20,88.89,13,N
996,9,3,32,4,16,5,0.14,8,2,3,0.6,26,3,0,4,0,55.58,30.67,52269.23,0.57,299,0.03,2903.85,1704.43,0.6,4,8,23,0.12,138,161,36,16,42,90,36,N
997,3,1,4,2,4,2,0.4,2,2,1,0.5,8,1,0,1,1,12.68,11.25,1604.52,0.05,33,0.09,89.14,142.62,0.5,1,2,8,0.22,15,18,8,12,9,85.71,5,N
998,3,12,9,4,4,2,0.17,2,2,2,1,20,1,0,3,2,33.8,9,2738.04,0.1,62,0.11,152.11,304.23,0.5,1,2,20,0.12,27,35,18,12,17,81.25,12,N
999,5,1,3,0,6,3,0.75,2,3,2,0.67,7,3,1,1,1,11.4,6.67,506.67,0.03,19,0.15,28.15,76,1,2,3,6,0.5,8,11,6,10,6,75,4,N
1000,3,2,5,0,4,2,0.33,2,2,2,1,7,1,0,1,1,8,15,1800,0.04,30,0.07,100,120,0.5,1,2,7,0.25,10,20,4,12,8,83.33,6,N
1001,10,14,22,0,12,6,0.22,6,2,6,1,35,1,0,5,2,28.73,23.21,15477.01,0.22,128,0.04,859.83,666.81,0.17,3,6,31,0.21,49,79,19,18,29,81.48,27,N
1002,3,2,5,0,4,2,0.33,2,2,2,1,7,1,0,1,1,13.18,4.2,232.47,0.02,16,0.24,12.92,55.35,0.5,1,2,7,0.25,7,9,5,6,8,83.33,6,N
1003,5,1,3,0,6,3,0.75,2,3,2,0.67,7,3,1,1,1,11.4,6.67,506.67,0.03,19,0.15,28.15,76,1,2,3,6,0.5,8,11,6,10,6,75,4,N
1004,5,2,4,0,8,3,0.6,4,2,2,0.67,12,1,0,1,1,11.97,7.86,738.66,0.03,23,0.13,41.04,94.01,0.33,2,4,11,0.43,11,12,7,10,7,80,5,N
1005,3,1,2,0,4,2,0.67,2,2,2,1,5,1,0,1,0,6.04,5.25,166.42,0.01,10,0.19,9.25,31.7,0.5,1,2,5,0.4,3,7,2,7,5,66.67,3,N
1006,3,2,4,0,4,2,0.29,2,2,2,1,7,1,0,3,1,7.35,8,470.48,0.02,17,0.13,26.14,58.81,0.5,1,2,7,0.22,6,11,3,8,9,57.14,7,N
1007,3,2,2,0,4,2,0.5,2,2,2,1,6,1,0,2,1,7.83,4.67,170.53,0.01,11,0.21,9.47,36.54,0.5,1,2,6,0.33,4,7,3,7,6,50,4,N
1008,11,8,16,2,18,6,0.35,8,2.25,6,1,29,4,0,1,1,27.77,17.65,8647.06,0.16,98,0.06,480.39,490,0.67,5,9,25,0.29,40,58,17,15,21,94.74,17,N
1009,7,6,13,0,12,4,0.24,6,2,3,0.75,22,1,0,4,1,19.75,11.45,2590.77,0.08,50,0.09,143.93,226.18,0.25,3,6,20,0.21,21,29,11,12,19,76.47,17,N
1010,21,9,21,0,32,11,0.44,12,2.67,7,0.64,44,7,0,4,2,26.35,22.37,13183.31,0.2,114,0.04,732.41,589.37,0.64,10,16,35,0.39,50,64,19,17,28,84,25,N
1011,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,12.5,7.5,703.24,0.03,24,0.13,39.07,93.77,0.5,1,2,9,0.4,10,14,6,9,5,66.67,3,N
1012,3,3,6,0,4,2,0.25,2,2,2,1,8,1,0,2,1,14.88,5.25,410.22,0.03,20,0.19,22.79,78.14,0.5,1,2,8,0.2,7,13,6,9,10,75,8,N
1013,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,N
1014,9,3,10,0,12,5,0.42,4,3,3,0.6,16,5,1,2,2,17.53,13.85,3361.23,0.08,49,0.07,186.74,242.76,1,4,6,13,0.36,20,29,13,18,14,83.33,12,N
1015,3,1,6,0,4,2,0.29,2,2,2,1,6,1,0,1,1,13.54,7.5,761.84,0.03,26,0.13,42.32,101.58,0.5,1,2,6,0.22,10,16,6,9,9,85.71,7,N
1016,5,3,7,0,6,3,0.38,2,3,3,1,9,3,1,1,2,16.4,9.1,1358.43,0.05,33,0.11,75.47,149.28,1,2,3,8,0.27,14,19,10,13,11,87.5,8,N
1017,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,0.5,1,2,9,0.4,10,13,6,8,5,66.67,3,N
1018,5,3,9,0,8,3,0.27,4,2,3,1,12,1,0,2,1,15.51,9.75,1474.86,0.05,35,0.1,81.94,151.27,0.33,2,4,11,0.23,13,22,8,12,13,81.82,11,N
1019,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,N
1020,7,4,10,0,10,4,0.33,4,2.5,4,1,15,4,1,2,2,17.63,12,2538.28,0.07,44,0.08,141.02,211.52,1,3,5,13,0.29,18,26,12,16,14,83.33,12,N
1021,5,4,3,0,8,3,0.75,4,2,3,1,16,1,0,1,3,24,5.83,816.67,0.05,35,0.17,45.37,140,0.33,2,4,15,0.5,15,20,9,7,6,75,4,N
1022,7,4,9,0,10,4,0.36,4,2.5,4,1,17,3,0,2,2,19.24,10.2,2001.39,0.07,44,0.1,111.19,196.21,0.75,3,5,15,0.31,17,27,10,12,13,81.82,11,N
1023,5,7,8,0,8,3,0.27,4,2,3,1,20,1,0,3,5,29.93,9.54,2723.24,0.1,65,0.1,151.29,285.5,0.33,2,4,19,0.2,31,34,13,8,15,72.73,11,N
1024,9,5,10,0,12,5,0.42,4,3,5,1,19,5,1,2,3,20.85,12,3003.02,0.08,51,0.08,166.83,250.25,1,4,6,16,0.33,21,30,14,16,15,83.33,12,N
1025,3,2,6,0,4,2,0.29,2,2,2,1,6,1,0,1,1,11.82,7.2,612.79,0.03,23,0.14,34.04,85.11,0.5,1,2,6,0.22,9,14,5,8,9,85.71,7,N
1026,9,3,9,0,12,5,0.5,4,3,4,0.8,15,5,1,1,2,20.03,13.36,3573.39,0.09,54,0.07,198.52,267.53,1,4,6,12,0.38,22,32,14,17,13,90,10,N
1027,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,0.5,1,2,9,0.4,10,13,6,8,5,66.67,3,N
1028,3,3,6,0,4,2,0.25,2,2,2,1,8,1,0,2,1,14.88,5.25,410.22,0.03,20,0.19,22.79,78.14,0.5,1,2,8,0.2,7,13,6,9,10,75,8,N
1029,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,N
1030,7,4,10,0,10,4,0.33,4,2.5,4,1,15,4,1,2,2,17.63,12,2538.28,0.07,44,0.08,141.02,211.52,1,3,5,13,0.29,18,26,12,16,14,83.33,12,N
1031,3,0,2,0,4,2,0.67,2,2,1,0.5,5,1,0,1,0,3.48,4,55.73,0,6,0.25,3.1,13.93,0.5,1,2,5,0.4,2,4,1,4,5,66.67,3,N
1032,3,3,8,1,4,2,0.18,2,2,2,1,6,1,0,3,3,16.37,6.87,774.04,0.04,27,0.15,43,112.59,0.5,1,2,6,0.14,11,16,8,10,14,75,11,N
1033,5,1,7,1,8,3,0.3,4,2,2,0.67,11,1,0,3,1,12,8.33,833.33,0.03,25,0.12,46.3,100,0.33,2,4,10,0.23,10,15,6,10,13,72.73,10,N
1034,7,1,9,1,12,4,0.33,6,2,2,0.5,15,4,1,3,2,14.31,10,1430.61,0.05,35,0.1,79.48,143.06,1,3,6,13,0.27,14,21,7,10,15,76.92,12,N
1035,7,1,9,1,12,4,0.33,6,2,2,0.5,15,4,1,3,2,14.31,10,1430.61,0.05,35,0.1,79.48,143.06,1,3,6,13,0.27,14,21,7,10,15,76.92,12,N
1036,7,5,10,2,12,4,0.31,6,2,3,0.75,19,4,1,3,2,24.04,11,2908.45,0.09,55,0.09,161.58,264.4,1,3,6,17,0.24,22,33,14,14,17,80,13,N
1037,7,1,8,1,12,4,0.36,6,2,2,0.5,15,1,0,3,3,15.73,8.75,1204.07,0.05,33,0.11,66.89,137.61,0.25,3,6,13,0.29,14,19,8,10,14,75,11,N
1038,5,2,3,0,8,3,0.75,4,2,3,1,11,1,0,1,0,7.78,11.25,985.15,0.03,23,0.09,54.73,87.57,0.33,2,4,10,0.5,9,14,4,10,6,75,4,N
1039,5,2,3,0,8,3,0.75,4,2,3,1,11,1,0,1,0,7.03,16.5,1914,0.04,29,0.06,106.33,116,0.33,2,4,10,0.5,11,18,4,12,6,75,4,N
1040,3,2,6,0,4,2,0.29,2,2,2,1,6,1,0,1,1,11.82,7.2,612.79,0.03,23,0.14,34.04,85.11,0.5,1,2,6,0.22,9,14,5,8,9,85.71,7,N
1041,5,3,7,0,6,3,0.38,2,3,3,1,9,3,1,1,2,16.4,9.1,1358.43,0.05,33,0.11,75.47,149.28,1,2,3,8,0.27,14,19,10,13,11,87.5,8,N
1042,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,0.5,1,2,9,0.4,10,13,6,8,5,66.67,3,N
1043,5,4,9,0,8,3,0.27,4,2,3,1,12,1,0,2,1,15.89,9.63,1471.91,0.05,36,0.1,81.77,152.93,0.33,2,4,11,0.23,14,22,8,11,13,81.82,11,N
1044,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,N
1045,7,4,10,0,10,4,0.33,4,2.5,4,1,15,4,1,2,2,17.63,12,2538.28,0.07,44,0.08,141.02,211.52,1,3,5,13,0.29,18,26,12,16,14,83.33,12,N
1046,21,8,29,5,36,11,0.35,16,2.25,11,1,54,9,0,2,4,40.72,23.68,22836.03,0.32,180,0.04,1268.67,964.36,0.82,10,18,45,0.27,74,106,25,16,41,94.44,31,N
1047,13,7,24,0,24,7,0.24,12,2,5,0.71,39,1,0,5,1,24.63,19.13,9016.09,0.16,97,0.05,500.89,471.22,0.14,6,12,34,0.23,41,56,15,14,31,82.76,29,N
1048,25,10,36,0,44,13,0.32,20,2.2,11,0.85,62,12,0,5,2,33.96,29.93,30428.36,0.34,191,0.03,1690.46,1016.49,0.92,12,22,51,0.3,81,110,23,17,44,87.8,41,N
1049,13,9,18,2,22,7,0.33,10,2.2,6,0.86,35,6,0,3,2,29.39,16.32,7840,0.16,96,0.06,435.56,480,0.86,6,11,30,0.28,42,54,18,14,25,86.96,21,N
1050,5,2,7,0,8,3,0.33,4,2,3,1,12,3,1,2,3,12.84,12.5,2005.92,0.05,35,0.08,111.44,160.47,1,2,4,11,0.27,15,20,9,15,11,77.78,9,N
1051,3,2,6,0,4,2,0.29,2,2,2,1,6,1,0,1,1,11.82,7.2,612.79,0.03,23,0.14,34.04,85.11,0.5,1,2,6,0.22,9,14,5,8,9,85.71,7,N
1052,9,3,9,0,12,5,0.5,4,3,4,0.8,15,5,1,1,2,20.69,12.57,3269.39,0.09,53,0.08,181.63,260.07,1,4,6,12,0.38,22,31,14,16,13,90,10,N
1053,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,0.5,1,2,9,0.4,10,13,6,8,5,66.67,3,N
1054,3,3,6,0,4,2,0.25,2,2,2,1,8,1,0,2,1,14.88,5.25,410.22,0.03,20,0.19,22.79,78.14,0.5,1,2,8,0.2,7,13,6,9,10,75,8,N
1055,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,N
1056,7,4,10,0,10,4,0.33,4,2.5,4,1,15,4,1,2,2,17.63,12,2538.28,0.07,44,0.08,141.02,211.52,1,3,5,13,0.29,18,26,12,16,14,83.33,12,N
1057,5,2,9,2,4,3,0.23,2,2,3,1,10,1,0,4,2,12.06,6.75,549.52,0.03,22,0.15,30.53,81.41,0.33,1,2,9,0.18,6,16,4,9,17,73.33,13,N
1058,3,2,0,0,6,2,1,2,3,2,1,6,1,0,0,2,11.23,8,718.87,0.03,23,0.13,39.94,89.86,0.5,2,3,6,2,8,15,5,10,1,0,0,N
1059,3,4,5,2,4,2,0.29,2,2,2,1,8,1,0,2,11,34.97,4.78,799.32,0.06,36,0.21,44.41,167.18,0.5,1,2,8,0.12,17,19,16,9,17,77.78,7,N
